,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf],Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator
210,H-1,474.6,1,UL,14.07.2022,8.380660801,49.8254312,0.362311178,0.494501511,1.011029412,1.725980392,7.299465241,19.4488746,42.13125,56.38934483,72.57855072,25.37436121,5.280588622,10.67860969,0.494501511,33.33291055,2.908984433,1.878373679,5.265909471,53.68002912,0.422761574,0.273998562,0.2683258,0.164337986,0.178913433,,8.00E-05,7.40E-05,1.30E-05,1.74E-05,,100,100,88.17278025,68.28933836,57.62769969,52.24545766,39.42406582,31.91635242,24.92286596,16.24957148,4.90229688,1.302708262,0.445663353,0,0,0,15,0.38,0.19,,1.78,1.6,,,1.69,-0.186,-0.195,129.954,129.768,0.004,
211,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,1,0.47,0.52,,22.1,23.6,23.8,,23.16666667,0.07,,,,0.59,
212,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,3,0.47,0.46,,5.7,5.24,,,5.47,0.07,,,,0.53,
213,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,5,0.47,0.4,,5.74,6.42,6.19,,6.116666667,0.07,,,,0.47,
214,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,7,0.47,0.34,,2.78,2.71,,,2.745,0.07,,,,0.41,
215,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,9,0.47,0.28,,2.02,2.01,,,2.015,0.07,,,,0.35,
216,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,11,0.47,0.22,,2.67,2.67,,,2.67,0.07,,,,0.29,
217,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,13,0.47,0.16,,2.93,2.9,,,2.915,0.07,,,,0.23,
218,H-2,474.6,2,FC,14.07.2022,8.380615918,49.82543069,0.186662679,0.262364865,0.37035473,0.430349099,0.879072682,1.506956522,4.776397516,13.51466667,40.47954545,10.66125256,1.883022489,7.177113787,0.262364865,25.63979769,2.748594222,4.018061045,22.78975695,8.073153811,0.658390534,0.445998912,0.345658624,0.176836137,0.218370581,,0.000104706,3.49E-05,2.96E-06,6.17E-06,,100,100,95.16658846,87.9399343,85.31206007,81.08869076,73.53355232,65.32144533,54.52839043,35.80478649,14.96949789,5.161895824,1.454716096,0,0,0,15,0.47,0.1,,3.01,3.08,,,3.045,0.07,,,,0.17,
219,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,1,0.54,0.45,,26.2,25.9,,,26.05,0.38,,,,0.83,
220,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,3,0.54,0.39,,29.5,24.4,,,26.95,0.38,,,,0.77,
221,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,5,0.54,0.33,,7.6,7.04,,,7.32,0.38,,,,0.71,
222,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,9,0.54,0.21,,2.55,2.42,,,2.485,0.38,,,,0.59,
223,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,11,0.54,0.15,,1.77,1.7,,,1.735,0.38,,,,0.53,
224,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,13,0.54,0.09,,3.06,2.95,,,3.005,0.38,,,,0.47,
225,H-3,474.6,3,FC,14.07.2022,8.380571089,49.82542596,0.255547753,0.337668539,0.460849719,0.547931034,0.995977011,1.527272727,3.225888325,5.724521739,7.75826087,8.699135448,1.390320429,4.117411801,0.337668539,24.57623012,2.321640484,3.460587048,10.65866119,5.976467061,0.769242261,0.433595074,0.340089323,0.21493623,0.235804691,,0.000152551,5.42E-05,9.67E-06,1.35E-05,,100,100,92.91944587,92.91944587,92.35505387,90.71318625,78.9122627,68.80451514,50.17957927,27.86044125,9.59466393,3.232426886,0.205233453,0,0,0,15,0.54,0.03,,,8.08,12.6,,10.34,0.38,,,,0.41,
226,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,1,0.58,0.41,,47,43.5,,,45.25,0.57,,,,0.98,
227,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,3,0.58,0.35,,45.8,45.9,,,45.85,0.57,,,,0.92,
228,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,5,0.58,0.29,,37.1,36.9,,,37,0.57,,,,0.86,
229,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,7,0.58,0.23,,26.1,21.8,,,23.95,0.57,,,,0.8,
230,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,9,0.58,0.17,,20.3,20,,,20.15,0.57,,,,0.74,
231,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,11,0.58,0.11,,14,14.9,,,14.45,0.57,,,,0.68,
232,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,13,0.58,0.05,,12.2,14,,,13.1,0.57,,,,0.62,
233,H-4,474.6,4,FC,14.07.2022,8.380526687,49.82542041,0.337243402,0.415102639,0.549431818,0.65,1.081560284,1.395390071,1.866134752,4.978438662,6.557620818,3.035389015,1.43755453,3.463130307,0.415102639,13.07042038,1.574832445,17.03010073,315.554456,4.137634906,0.897816585,0.42558197,0.336490534,0.302364322,0.278823258,,0.000213151,7.90E-05,5.18E-05,3.80E-05,,100,100,100,99.3220339,99.15254237,95.48022599,80.28248588,79.26553672,47.40112994,22.54237288,3.276836158,1.016949153,0.338983051,0,0,0,14,0.58,0.02,,17,18.2,,,17.6,0.57,,,,0.59,
